offset,offset_hex,value,value_hex,count,frequency,varying_global,group_counts 
6593,0x19C1,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6593,0x19C1,31,0x1F,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6597,0x19C5,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6597,0x19C5,2,0x02,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6601,0x19C9,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6601,0x19C9,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6602,0x19CA,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6602,0x19CA,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6603,0x19CB,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6603,0x19CB,12,0x0C,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6604,0x19CC,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6604,0x19CC,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6605,0x19CD,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6605,0x19CD,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6606,0x19CE,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6606,0x19CE,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6607,0x19CF,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6607,0x19CF,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6608,0x19D0,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6608,0x19D0,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6609,0x19D1,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6609,0x19D1,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6640,0x19F0,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6640,0x19F0,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6646,0x19F6,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6646,0x19F6,67,0x43,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
6648,0x19F8,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6648,0x19F8,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6649,0x19F9,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6649,0x19F9,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6653,0x19FD,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6653,0x19FD,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6661,0x1A05,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6661,0x1A05,3,0x03,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6665,0x1A09,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6665,0x1A09,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6666,0x1A0A,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6666,0x1A0A,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6667,0x1A0B,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6667,0x1A0B,12,0x0C,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6668,0x1A0C,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6668,0x1A0C,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6669,0x1A0D,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6669,0x1A0D,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6670,0x1A0E,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6670,0x1A0E,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6671,0x1A0F,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6671,0x1A0F,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6672,0x1A10,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6672,0x1A10,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6673,0x1A11,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6673,0x1A11,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6677,0x1A15,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6677,0x1A15,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6712,0x1A38,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6712,0x1A38,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6713,0x1A39,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6713,0x1A39,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6717,0x1A3D,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6717,0x1A3D,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6721,0x1A41,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6721,0x1A41,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6725,0x1A45,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6725,0x1A45,3,0x03,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6729,0x1A49,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6729,0x1A49,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6730,0x1A4A,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6730,0x1A4A,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6731,0x1A4B,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6731,0x1A4B,12,0x0C,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6732,0x1A4C,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6732,0x1A4C,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6733,0x1A4D,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6733,0x1A4D,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6734,0x1A4E,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6734,0x1A4E,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6735,0x1A4F,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6735,0x1A4F,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6736,0x1A50,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6736,0x1A50,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6737,0x1A51,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6737,0x1A51,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6776,0x1A78,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6776,0x1A78,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6777,0x1A79,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6777,0x1A79,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6781,0x1A7D,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
